domain,model,puzzle_id,pass_type,correct,error,elapsed_s,group_scores,key_ngrams,min_conf,min1_conf,mean_conf,raw_response
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_067,un_augmented,0,,7.896071910858154,"[85, 95, 90, 85, 80, 75, 40, 25]","[[""BOW, AFT, DECK, MAST - all nautical terms"", ""BOW, AFT, DECK, MAST"", ""nautical terms: BOW, AFT, DECK, MAST""], [""VALUE, AMOUNT, PRICE, FIGURE"", ""VALUE, AMOUNT, PRICE, FIGURE - all related to numbers or metrics"", ""metrics (VALUE, AMOUNT, PRICE, FIGURE)""], [""TIME, TWILIGHT, ARROW, FORE"", ""ARROW and TIME for time arrow"", ""TIME, TWILIGHT, ARROW, FORE for time-related""], [""BUFFER, COMFORT, DIAPER, METHOD"", ""BUFFER, COMFORT, DIAPER, METHOD"", ""category for GROUP 8 might be 'words that can be verbs' but as I said, not all can""], [""FILM, STAGE, SEASON, CHARACTER"", ""FILM, STAGE, SEASON, CHARACTER (entertainment)"", ""SEASON is for TV series, STAGE for live theater, FILM for movies, CHARACTER for all""], [""PERIOD, SLASH, COLON, DASH"", ""PERIOD, SLASH, COLON, DASH - all are punctuation"", ""PERIOD, SLASH, COLON, DASH (punctuation)""], [""PASSWORD, FINGERPRINT, PIN, FACE"", ""all related to security or identification"", ""PASSWORD, FINGERPRINT, PIN, FACE (security)""], [""SALT, SPICE, FLAVOR, WINGS"", ""SALT, SPICE, FLAVOR, WINGS as verbs"", ""verbal actions for seasoning/improvising""]]",25.0,40.0,71.875,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_069,un_augmented,0,,8.586102485656738,"[75, 85, 70, 75, 60, 65, 40, 20]","[[""atmosphere group"", ""AIR, AURA, VIBE, HALO"", ""intangible qualities""], [""food group"", ""RIGATONI, PIZZA, WINGS, DIP"", ""clearly food""], [""ROMEO, CHESHIRE CAT, JOKER, BERNIE"", ""character group"", ""assuming BERNIE is a character name""], [""COMEDY MASK, BOWLING, MONA LISA, PARISH"", ""no commonality"", ""weak, but it might be the only way""], [""RIGATONI, PIZZA, WINGS, DIP"", ""clearly food"", ""WINGS is in food""], [""verbs"", ""HARP, INSIST, LINGER, DWELL"", ""valid verbs""], [""LIBERTY BELL, STATUE OF LIBERTY, TOWER OF PISA, VENUS DE MILO"", ""famous landmarks"", ""famous structures""], [""cat breeds"", ""RUSSIAN BLUE, TURKISH ANGORA, SPHYNX, RAGAMUFFIN"", ""breed""]]",20.0,40.0,61.25,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_066,un_augmented,0,,9.935448169708252,"[85, 95, 95, 95, 25, 45, 65, 85]","[[""dance category"", ""ARABESQUE, GO-GO, SPLIT, and AERIAL"", ""all are types of related to dimensions""], [""types of measurements or dimensions"", ""VOLUMETRIC, AREAL, LINEAR, ANGULAR"", ""all are adjectives describing types of measurements""], [""font category"", ""ARIAL, VERDANA, GEORGIA, IMPACT"", ""Yes, Impact is a font""], [""Disney princesses"", ""TIANA, AURORA, ARIEL, MERIDA"", ""That seems solid""], [""SUPREME, ENTRANCE, CHICK, BANGLE"", ""no common theme"", ""miscellaneous nouns""], [""verbs"", ""BOARD, GATE, FISH, ROUNDOFF"", ""board can be a verb"", ""ROUNDOFF as verb""], [""emotional verbs"", ""STRUCK, RIVET, CHARM, THRILL"", ""verbs meaning 'to affect'"", ""Slightly inconsistent""], [""text excerpts"", ""PASSAGE, EXTRACT, QUOTE, CLIP"", ""seems solid"", ""a short excerpt""]]",25.0,45.0,73.75,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_072,un_augmented,0,,4.83954381942749,"[75, 95, 85, 90, 70, 75, 75, 30]","[[""EASE, DOVETAIL, SEESAW, AEROPLANE"", ""can be verbs"", ""EASE (to reduce difficulty)""], [""geometric terms"", ""standard unit"", ""solid group""], [""tools or implements"", ""SCISSORS, CROWBAR, EXCALIBUR"", ""clothespin is for hanging clothes""], [""minor offenses"", ""traffic violations"", ""crossing the street illegally""], [""entertainment forms"", ""HEATHERS (TV show)"", ""musical performance""], [""LUXOR, MARSALA, OREO, DOMINO"", ""brand group"", "" Domino's pizza""], [""EASE, DOVETAIL, SEESAW, AEROPLANE"", ""travel by air"", ""verbs for movement""], [""not obvious"", ""weak"", ""category unknown"", ""ARS, AYES, ORCA, OWES""]]",30.0,70.0,74.375,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_077,un_augmented,0,,8.22571086883545,"[15, 90, 80, 95, 85, 45, 30, 20]","[[""BATHROBE, RUG, STRETCH, PSYCHO"", ""forced"", ""STRETCH might be a stretch"", ""weak""], [""MASHED POTATO is the dance"", ""ROBOT is the dance"", ""HUSTLE and TWIST are dances"", ""Perfect""], [""BOWLING is a game"", ""JOKER is a card"", ""CHECK is a game move"", ""COUP is a game move"", ""game or sport terms""], [""RUSSIAN BLUE, TURKISH ANGORA, RAGAMUFFIN are cat breeds"", ""must be CHESHIRE CAT"", ""cat-related"", ""inevitable""], [""all are famous landmarks"", ""STATUE OF LIBERTY, LIBERTY BELL, TOWER OF PISA, SPHYNX"", ""Yes""], [""Famous Art and Beauty Concepts"", ""COMEDY MASK is not a famous artwork"", ""BEAUTY might be the fourth"", ""not consistent""], [""PSYCHO has shower scene"", ""BATHROBE for after shower"", ""RUG for floor"", ""STRETCH for movement"", ""Bathroom-Related Concepts""], [""No common category"", ""not obvious"", ""Miscellaneous"", ""mistake""]]",15.0,20.0,57.5,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_074,un_augmented,0,,10.066553115844728,"[75, 55, 65, 60, 45, 30, 50, 40]","[[""childhood group"", ""BARBIE DREAMHOUSE: toy"", ""MICKEY MOUSE: character"", ""HAPPY MEAL: kids' meal"", ""MERRY-GO-ROUND: children's ride""], [""water-related"", ""YOUR HEAD (in \""over your head\"")"", ""implies water or depth"", ""not perfect, but possible""], [""COBBLER, BREAD, TART, CRUMBLE"", ""baked items"", ""could be a group""], [""BUG BITE and CALAMINE LOTION are related"", ""skin care"", ""BUG BITE as the cause, SORE as symptom, PRICKLY as sensation""], [""cooking methods or food preparations"", ""possible"", ""SPLIT might not fit perfectly""], [""no common category"", ""stretch for \""blossom\"" in water"", ""leisure or cultural activities""], [""mood group"", ""SOUR, SORE, CROSS, PRICKLY"", ""bad-tempered words"", ""solid""], [""slang terms"", ""TWO-BIT, RINKY-DINK, GLAD-HAND, FLUKE"", ""acceptable"", ""adjectives for low value or slowness""]]",30.0,40.0,52.5,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_076,un_augmented,0,,5.4589684009552,"[20, 45, 95, 85, 60, 50, 60, 15]","[[""TRACK, QUIET, CALM, SLOW"", ""phrasal verbs with \""down\"""", ""VOLUME down isn't a standard phrase""], [""MAKE, WORKING, SQUARE, GONE"", ""phrasal verbs with \""up\"""", ""GONE up is a bit awkward""], [""VOLUME, NET, GROSS, YIELD"", ""all fit"", ""Yes!"", ""financial terms""], [""TAIL, SHADOW, HOUND, SNARE"", ""all can be verbs meaning to pursue or catch"", ""Perfect""], [""FAIR, HOME, SPORTING, VIDEO GAME"", ""phrases with \""game\"""", ""sporting game (less common, but sometimes used)""], [""NEW, MUTE, SLEEPY, HONEST"", ""borderline"", ""adjectives""], [""OIL, STOP, BOOK, GOSSIP"", ""all common verb uses"", ""possible""], [""TOY, EAR, BIKE, KETTLE"", ""No obvious connection"", ""Not perfect"", ""I give up""]]",15.0,20.0,53.75,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_075,un_augmented,0,,7.909180879592895,"[85, 95, 90, 45, 80, 50, 55, 95]","[[""types of sweets"", ""candy or sweet thing"", ""sweet, lolly, candy, snickerdoodle""], [""journalism roles"", ""newshound, reporter, columnist, editor"", ""core journalism roles""], [""words meaning 'ordinary'"", ""routine, regular, common, standard"", ""not special""], [""publishing and events"", ""weak, but could be"", ""drawback"", ""convention"", ""year""], [""scams"", ""verbs meaning to deceive"", ""fake, swindle, dupe, dummy""], [""types of people"", ""nouns for a person"", ""photographer, shadowboxer, criminal, trendsetter""], [""types of people"", ""people (character)"", ""dear, gracious, yellow, sucker""], [""exclamations"", ""mercy, heavens, why, yes"", ""solid"", ""oh my""]]",45.0,50.0,74.375,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_081,un_augmented,0,,5.69824743270874,"[100, 90, 100, 100, 80, 55, 60, 45]","[[""GRAFFITI, MURAL, STENCIL, POSTER"", ""seems solid"", ""all related to visual art""], [""GLOWSTICK, FIREFLY, AURORA, RADIUM"", ""seems good"", ""luminescent things""], [""HUSTLE, CLOG, TWIST, MASHED POTATO"", ""Perfect"", ""are all dances""], [""BEAUTY mark, CHECK mark, QUESTION mark, STRETCH mark"", ""seems plausible"", ""all are types of marks""], [""EEL, SALAMANDER, EARTHWORM, SLUG"", ""all are animals"", ""not consistent"", ""perhaps 'Animals' broadly""], [""RAINDROP, CANAL, WATERFALL, WINDMILL"", ""windmill is not primarily water-related"", ""in the Netherlands, windmills are for water"", ""it might work""], [""RECEIPT, PSYCHO, ROBOT, COUP"", ""common nouns for everyday concepts"", ""all can be preceded by 'a'""], [""CORPS, SKYDIVE, TULIP, GATECRASH"", ""not obvious"", ""not consistent"", ""TULIP is not related"", ""vague""]]",45.0,55.0,78.75,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_085,un_augmented,0,,7.513030529022217,"[15, 75, 95, 80, 90, 85, 30, 95]","[[""stretchy"", ""bit forced"", ""bit mixed""], [""sound bite"", ""film clip"", ""media or entertainment"", ""sound bite is common""], [""edge/boundary"", ""types of edges or boundaries"", ""periphery""], [""art terms"", ""medium"", ""art supplies"", ""bit of a stretch""], [""ball sports"", ""pickleball"", ""dodgeball"", ""kickball""], [""fake"", ""faking or pretending"", ""fake or imitation"", ""seems promising""], [""on me"", ""on file"", ""on time"", ""phrases with on""], [""turntable components"", ""record player part"", ""stylus"", ""rotating part""]]",15.0,30.0,70.625,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_078,un_augmented,0,,9.589854955673218,"[85, 65, 90, 60, 90, 95, 75, 40]","[[""HIPS, WAIST, BUST"", ""arch of foot"", ""body parts""], [""INANIMATE, WOODEN, BLANK, DUD"", ""lifeless or not active"", ""wooden expression""], [""CURTAIN, ROD, BRACKET, HOOK"", ""curtain hardware"", ""curtain rod""], [""BUSBOY, TRAINEE"", ""restaurant staff"", ""garnish for food""], [""CAP, GLASS, STRAW, COASTER"", ""drink accessories"", ""bottle cap""], [""SHIPSHAPE, FLAT, LENGTH, CARBON"", ""carbonated drinks"", ""carbon is not a bar term directly""], [""HOLE, FLOP, TURN, RIVER"", ""poker terms"", ""flop, turn, river are the community cards""], [""SASSY, FRESH, WISE, KID"", ""personality traits"", ""fresh as in impudent""]]",40.0,60.0,75.0,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_080,un_augmented,0,,5.043026447296143,"[15, 20, 75, 85, 45, 55, 85, 95]","[[""ABUT, BULGE, TRIANGLE, DIRECT"", ""ABUT is surveying term"", ""bulge might refer to a curve"", ""TRIANGLE for triangulation"", ""DIRECT for direction""], [""BATHROBE, RUG, MEDIUM, and BULGE"", ""BULGE is in group 5"", ""MEDIUM is not an item""], [""BOWLING, MONA LISA, VOILA, WHITE RUSSIAN"", ""category for group 8"", ""no common theme"", ""miscellaneous""], [""JOKER, COMEDY MASK, CHESHIRE CAT, GROAN"", ""comedy group seems solid"", ""comedy group: JOKER, COMEDY MASK, GROAN, and need fourth"", ""CHESHIRE CAT fits well with its grin""], [""VEHICLE, TRAIN, MONORAIL, COACH"", ""transport group seems correct"", ""nouns for transport"", ""COACH is a vehicle, yes""], [""TETRACYCLINE, DIOXIDE, ORGAN, INSTRUMENT"", ""medical group: TETRACYCLINE, DIOXIDE, ORGAN, INSTRUMENT"", ""possible"", ""not perfect, but possible""], [""VENUS DE MILO, LIBERTY BELL, TOWER OF PISA, STATUE OF LIBERTY"", ""famous landmarks"", ""that seems good"", ""famous structures""], [""TURKISH ANGORA, RUSSIAN BLUE, SPHYNX, RAGAMUFFIN"", ""cat breeds"", ""solid"", ""TURKISH ANGORA (9), RUSSIAN BLUE (28), SPHYNX (6), RAGAMUFFIN (27)""]]",15.0,20.0,59.375,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_082,un_augmented,0,,7.988455772399902,"[95, 80, 75, 70, 55, 45, 40, 30]","[[""POSTER, GRAFFITI, MURAL, STENCIL"", ""types of art"", ""all related to wall art""], [""ASTERISK, PARENS, CHECK, QUESTION"", ""punctuation marks"", ""ASTERISK for *"", ""symbol, like a check mark""], [""MASHED POTATO, TWIST, HUSTLE, ROBOT"", ""dances"", ""ROBOT can refer to the robot dance""], [""SHOW OFF, BLUSTER, STRUT, CROW"", ""verbs meaning to boast"", ""display proudly""], [""NUMBER, COUNT, RECEIPT, FLIGHT PATH"", ""numerical concepts"", ""items involving numbers""], [""CORPS, COUP, DAGGER, BANANA"", ""military/political"", ""BANANA for banana republic"", ""a bit forced""], [""ELVES, LEPRECHAUN, RAINBOW, PSYCHO"", ""mythical/folklore"", ""PSYCHO as a character"", ""might be a stretch""], [""ROOSTER, BEAUTY, EYEBROW, STRETCH"", ""facial features"", ""related to the face or head"", ""doesn't fit""]]",30.0,40.0,61.25,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_079,un_augmented,0,,5.131192922592163,"[95, 65, 90, 30, 95, 90, 85, 30]","[[""BOOM, RUMBLE, CLAP, ROLL"", ""verbs for sounds"", ""ROLL: sound of rolling thunder""], [""BUTTER, CANDY CANE, FIRE, HAY"", ""Christmas items"", ""FIRE for fireplace"", ""reindeer"", ""not typically a Christmas treat""], [""TIGER, HORSE, DRAGON, CHOW"", ""animal category"", ""Chow Chow dog"", ""CHOW is listed""], [""JOKE, YEOH, CROSSWALK, HIGH"", ""no common theme"", ""YEOH, JOKE, CROSSWALK, HIGH"", ""Miscellaneous""], [""STRAW, CUP, LID, STIRRER"", ""drink-related items"", ""plausible"", ""drink accessories""], [""HAND, SHADOW, SOCK, STRING"", ""puppet types"", ""sock puppet"", ""seems solid""], [""STAGE, ROUND, PHASE, LEVEL"", ""stages or phases"", ""ROUND is a bit different"", ""natural fit""], [""REFEREE, ORDERS, OVATION, ROOM"", ""sports or military"", ""stadium room"", ""crowd reaction"", ""stretch""]]",30.0,30.0,72.5,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_084,un_augmented,0,,5.130543231964111,"[75, 45, 95, 60, 85, 100, 80, 50]","[[""sports terms"", ""sports group"", ""AB"", ""PRO"", ""SUB"", ""MAN"", ""man marking""], [""APPLE, CLEAR, BELL, SQUARE"", ""company or brand names"", ""group for companies"", ""weak but possible"", ""not unique""], [""instruments"", ""percussion"", ""DRUM, BANJO, RATTLE"", ""RATTLE is percussion, yes""], [""PAY, SETTLE, and what?"", ""property or debt"", ""payment for property"", ""not perfect"", ""related to payment or debt""], [""horror movie themes"", ""key words from famous horror movies"", ""supernatural horror"", ""horror movies"", ""solid for the title words""], [""I, CAME, SAW, CONQUERED"", ""Veni, Vidi, Vici"", ""the phrase is"", ""Yes!""], [""math group"", ""SINE, TRIANGLE, SQUARE"", ""math-related terms"", ""CARD for cardinality"", ""cardinality"", ""geometric terms""], [""CLEAR, GOOD, GOODNESS, WOW"", ""positive words or expressions"", ""positive qualities"", ""body-related terms"", ""no common theme""]]",45.0,50.0,73.75,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_093,un_augmented,0,,5.421894073486328,"[85, 40, 65, 55, 95, 80, 85, 30]","[[""CAROUSEL, SLIDE, COASTER, TEACUP"", ""all sound like rides"", ""seems likely to be rides""], [""FRISBEE and SAND directly"", ""STICKY might be a stretch"", ""forced"", ""BEND might be""], [""STRUM, GRIND, FILE, BUFF"", ""verbs for actions"", ""all actions"", ""consistent""], [""BUTTER, PANCAKE, SPREAD, CHICKEN"", ""food items"", ""related to food"", ""not typically breakfast""], [""CAROUSEL, SLIDE, COASTER, TEACUP"", ""theme park"", ""spinning ride"", ""roller coaster""], [""FAVORITE, UNDER, PARLAY, PICK"", ""sports betting terms"", ""odds-related words"", ""valid""], [""LADY, BEAST, CANDELABRA, CLOCK"", ""Beauty and the Beast characters"", ""Lumiere the candelabra"", ""Cogsworth the clock""], [""KEEP, PRESERVE, SAVE, RECORD"", ""verbs meaning to maintain or keep"", ""to keep or store"", ""stronger group""]]",30.0,40.0,66.875,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_083,un_augmented,0,,5.433453559875488,"[85, 45, 65, 45, 40, 50, 20, 15]","[[""pizza group"", ""seems solid"", ""confirmed"", ""DOUGH, TOMATO SAUCE, PEPPERONI, CHEESE""], [""professions group"", ""bit of a stretch"", ""mixed professions"", ""CALLOWAY, PRO, ARMS, INTELLIGENCE""], [""musical instruments"", ""possible"", ""BELL, DRUM, RATTLE, SAW""], [""transportation vehicles with cabins"", ""a bit forced"", ""HELI COPTER"", ""TAXI, SUB, CABIN""], [""math group"", ""stretch"", ""weak"", ""SQUARE, TRIANGLE, SINE, INK""], [""equipment"", ""outdoor activities"", ""not consistent"", ""not a transportation vehicle""], [""not a group"", ""not the same"", ""not related"", ""why?""], [""no category"", ""no common theme"", ""not good"", ""miscellaneous""]]",15.0,20.0,45.625,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_090,un_augmented,0,,3.9277942180633545,"[30, 85, 95, 65, 75, 55, 60, 20]","[[""not clear"", ""AEROPLANE, MARSALA, CANAL, RAINDROP"", ""No common theme"", ""RAINDROP not transport"", ""MARSALA doesn't fit""], [""all related to light or glowing"", ""AURORA, GLOWSTICK, FIREFLY, RADIUM"", ""fits"", ""seems good""], [""Body sensations"", ""TINGLE, CHILL, SHIVER, GOOSEBUMP"", ""These all seem related"", ""seems solid""], [""Animals"", ""SALAMANDER, EARTHWORM, EEL, SLUG"", ""All animals"", ""likely the animal""], [""SEESAW, SKYDIVE, SPEED, DOVETAIL"", ""all actions that can be done"", ""plausible"", ""set""], [""CROWBAR, SCISSORS, CLOTHESPIN, and CLOG"", ""CLOG might not fit"", ""stretch"", ""must be the fourth""], [""HEATHERS, TULIP, WATERFALL, WINDMILL"", ""possible group"", ""might work"", ""Landscape features""], [""AEROPLANE, MARSALA, CANAL, RAINDROP"", ""Remaining, but what category?"", ""No common theme"", ""Miscellaneous"", ""surrender""]]",20.0,30.0,60.625,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_088,un_augmented,0,,3.446322441101074,"[70, 75, 85, 65, 80, 80, 55, 45]","[[""octopus-related"", ""SUCTION CUPS"", ""ARMS"", ""INK sac"", ""CALAMARI""], [""action verbs"", ""CHANCE, NOD, OPENING, BREAK"", ""OPENING as in \""to open\"""", ""BREAK as in \""to break\""""], [""BREAKFAST"", ""RED WINE"", ""ICE SKATES"", ""WRIST"", ""leisure activities and items""], [""CABIN"", ""GRASS"", ""HELI COPTER"", ""LAWN MOWER"", ""estate"", ""outdoor property""], [""pizza ingredients"", ""PEPPERONI is a topping"", ""tomato sauce is the base"", ""cheese is melted on top"", ""dough is the crust""], [""pool (the game)"", ""billiards"", ""cue stick"", ""shots"", ""pockets""], [""tech group"", ""INTELLIGENCE (as in AI)"", ""DIGITAL"", ""WI-FI"", ""PROMPT"", ""prompt engineering""], [""traffic group"", ""traffic-related"", ""SIGNAL"", ""STOP"", ""PARKING"", ""TAXI""]]",45.0,55.0,69.375,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_097,un_augmented,0,,3.20466685295105,"[90, 65, 95, 80, 20, 95, 85, 40]","[[""BAY, STRAIT, CHANNEL, SOUND"", ""all can be types of water bodies"", ""seems solid""], [""BOOM, RUMBLE, CLAP, and LOUD"", ""all related to sound or noise"", ""concept""], [""UMBILICAL, SPINAL, BUNGEE, EXTENSION"", ""all can be part of 'cord' phrases"", ""Yes, that seems solid""], [""STAGE, DIRECT, BOOM, CLAP"", ""film production"", ""STAGE as the set, DIRECT as the action"", ""Is that a thing?""], [""GENIE, LIGHTNING, FRANK, JOKE"", ""nicknames or informal names"", ""JOKE as a name is rare"", ""but possible""], [""HAND, SHADOW, SOCK, STRING"", ""types of puppets"", ""Perfect!"", ""all are covered""], [""LEVEL, ROUND, ROLL, PHASE"", ""all can be terms in games"", ""might work""], [""ROOM, SHIP, ORDERS, MESSAGE"", ""all can be verbs"", ""JOKE is also a verb"", ""one must be excluded""]]",20.0,40.0,71.25,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_094,un_augmented,0,,4.454899311065674,"[65, 55, 45, 85, 75, 70, 75, 85]","[[""movie titles with 'the'"", ""CURE for 'The Cure'"", ""DAMNED for 'The Damned'"", ""BEAST for 'The Beast'"", ""FALL for 'The Fall'""], [""sports/game terms"", ""BEND for soccer"", ""CLASH for game"", ""FRISBEE for game"", ""PANCAKE in football""], [""dinner-related items"", ""last group"", ""CANDELABRA, MUSIC, LOBSTER, BOTTOM"", ""weak"", ""stretched""], [""container group"", ""BUCKET, TIN, CAN, TEACUP"", ""distinct"", ""containers""], [""amusement rides"", ""CAROUSEL, COASTER, SLIDE, TEACUP"", ""specifically a ride"", ""all are amusement park rides""], [""airport-related"", ""GATE, LOUNGE, CAROUSEL, FOOD COURT"", ""baggage carousel"", ""airport lounge""], [""music-related terms"", ""STRUM, PICK, DRUM, RECORD"", ""STRUM for guitar"", ""music record""], [""laundry-related"", ""WASH, DRY, FOLD, PRESS"", ""laundry actions"", ""WASH clothes""]]",45.0,55.0,69.375,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_096,un_augmented,0,,3.31911301612854,"[95, 90, 95, 75, 75, 80, 50, 45]","[[""ALIEN, DUNE, AVATAR, TRON"", ""all are well-known sci-fi movies"", ""sci-fi movies""], [""SPOON, LADLE, BOWL, POT"", ""all kitchen items"", ""kitchen utensils/containers""], [""SUE, INDICT, FILE, CHARGE"", ""legal terms"", ""legal actions""], [""PINKY, INKY, CLYDE"", ""three of the Pac-Man ghosts"", ""fictional character names from cartoons/games""], [""PERSON, INDIVIDUAL, CHARACTER, MONSTER"", ""terms for people or entities"", ""MONSTER could be added, as it is a type of character""], [""CHER, JET, HARDY, TELLER"", ""famous people"", ""Oliver Hardy, Teller of Penn & Teller, Cher, Jet Li""], [""JUMBO, GIANT, SUPER, ROCKY"", ""all can describe something large or substantial"", ""ROCKY is a bit weak""], [""PITCH, PARTY, CHIP, RAVEN"", ""words that can be verbs"", ""RAVEN as a verb is obscure"", ""RAVEN as a verb is rare""]]",45.0,50.0,75.625,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_091,un_augmented,0,,3.611138820648194,"[75, 80, 85, 95, 85, 75, 55, 30]","[[""LOAN"", ""SWAY"", ""BOP"", ""CHIP"", ""verb with"", ""loan the money""], [""BUZZ"", ""DRAG"", ""BOUNCE"", ""CROSS"", ""OFF phrases"", ""BUZZ OFF"", ""CROSS OFF"", ""DRAG OFF""], [""INDICT"", ""SUE"", ""FILE"", ""CHARGE"", ""all related to legal actions"", ""initiating legal action""], [""CLYDE"", ""HARDY"", ""CHER"", ""PINKY"", ""second names in famous duos"", ""Pinky and the Brain"", ""Sonny and Cher"", ""Bonnie and Clyde""], [""PUFF"", ""DRAW"", ""PASS"", ""PULL"", ""PUFF UP"", ""DRAW UP"", ""PASS UP"", ""PULL UP"", ""common phrases""], [""DRY"", ""GIN"", ""SHAKEN"", ""TWIST"", ""related to martinis"", ""citrus twist for cocktails"", ""shaken, not stirred"", ""dry martini""], [""ROCKY"", ""TELLER"", ""GROOVE"", ""ITCHY"", ""miscellaneous"", ""weak"", ""no common category"", ""last group""], [""PITCH"", ""JET"", ""RAVEN"", ""INKY"", ""X BLACK phrases"", ""associated with black color"", ""JET BLACK"", ""INKY BLACK""]]",30.0,55.0,72.5,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_098,un_augmented,0,,4.147726058959961,"[85, 95, 75, 90, 85, 45, 30, 95]","[[""BAY, STRAIT, CHANNEL, SOUND"", ""geographical features"", ""water bodies""], [""BOMBAY, FRANK, GENIE, MISSUS"", ""weak groups"", ""names or informal terms""], [""EXTENSION, UMBILICAL, SPINAL, BUNGEE"", ""followed by 'cord'"", ""all valid""], [""BUSTLE, FLOPPY, LIGHTNING, SHIP"", ""miscellaneous nouns"", ""no common theme""], [""DART, SPEED, ZIP, FLASH"", ""verbs meaning to move quickly"", ""intransitive verbs meaning to move at high speed""], [""DIRECT, LOUD, MESSAGE, VOCAL"", ""slightly inconsistent, but possible"", ""communication types""], [""SKIM, FLIP, THUMB, LEAF"", ""reading or browsing"", ""reading group seems solid""], [""HOISIN, OYSTER, PLUM, SOY"", ""sauces"", ""plum sauce, hoisin sauce, soy sauce, oyster sauce""]]",30.0,45.0,75.0,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_095,un_augmented,0,,4.237850427627564,"[70, 45, 85, 45, 90, 95, 95, 45]","[[""AVAILABLE and READY might be similar"", ""to let a property"", ""for rent"", ""square footage""], [""BAND and SPIT"", ""SUMMER and BASE"", ""dog days"", ""summer base camp""], [""geographical features"", ""CAPE, POINT, SPIT, BLUFF"", ""landforms"", ""all are landforms""], [""FILLING for hot dogs"", ""HEARTY for meal"", ""BOOT for chocolate boot"", ""type of chocolate bar""], [""British slang"", ""FOOTY, TELLY, CHIPPY, BUTTY"", ""slang for something specific""], [""HOLE, PIT, CAVITY, HOLLOW"", ""mean a hollow or empty space"", ""all relate to cavities""], [""MASK, COVER, SCREEN, SHIELD"", ""related to protection or covering"", ""coverings or protectors""], [""adjectives or descriptors"", ""HANDY, SOLID, NEARBY"", ""participle"", ""used as adjective""]]",45.0,45.0,71.25,
ConnectionsPlus,Qwen3-VL-235B Thinking,connp_099,un_augmented,1,,4.524638175964356,"[100, 75, 85, 95, 80, 75, 70, 30]","[[""8,9,12,14"", ""aces, kings, queens, jacks are all face cards"", ""standard deck"", ""court cards""], [""sports teams"", ""spurs, bulls, hornets, bucks"", ""san antonio spurs"", ""charlotte hornets""], [""candy, lolly, sweet, sucker"", ""type of candy"", ""confectionery""], [""mercy, dear, gracious, heavens"", ""expressions of surprise"", ""exclamations""], [""copy, dupe, fake, dummy"", ""deceptive items"", ""not genuine""], [""addresses, handles, tackles, and does"", ""third person singular present tense verbs"", ""verb forms""], [""remote-controllable items"", ""garage doors, televisions, wiis, drones""], [""why, yellow, year, yes"", ""don't fit"", ""not obvious"", ""no common category""]]",30.0,70.0,76.25,
,Claude Opus 4.6,connp_017,,1,,12.163415908813477,"[100, 85, 90, 100, 95, 90, 85, 95]","[[""works perfectly"", ""cohesive group""], [""stretch"", ""CAB pattern"", ""relate to CAB""], [""pizza category"", ""works cleanly""], [""radio communication phrases"", ""standard radio terminology""], [""synonyms for poking"", ""poke/prod""], [""BLADES category"", ""things with blades""], [""synonyms for poking"", ""poke category""], [""cleaner pattern"", ""pronounced with a SH sound""]]",85.0,85.0,92.5,
,Claude Opus 4.6,connp_015,,1,,12.511914253234863,"[85, 45, 90, 85, 95, 40, 30, 85]","[[""audio equipment"", ""feels solid""], [""wet nurse"", ""wet willy"", ""wet blanket""], [""types of coats"", ""works as a category""], [""military ranks"", ""account for 16 words""], [""rihanna songs"", ""cleaner connection"", ""solid answers""], [""recording media"", ""doesn't fit that pattern""], [""not seeing a"", ""consistent pattern"", ""nothing's clicking""], [""overalls are definitely"", ""garment"", ""pants group""]]",30.0,40.0,69.375,
